target_id	length	eff_length	est_counts	tpm
ENSDART00000185548.1	5428	5224.21	614.665	4.1044
ENSDART00000103054.5	2033	1829.21	377	7.18967
ENSDART00000155831.2	3438	3234.21	0	0
ENSDART00000180913.1	3051	2847.21	15	0.183782
ENSDART00000129643.3	2087	1883.21	432	8.00233
ENSDART00000020884.7	1237	1033.21	255	8.60958
ENSDART00000140145.3	761	557.257	0	0
ENSDART00000172190.2	6982	6778.21	339	1.74468
ENSDART00000142677.2	710	506.314	0	0
ENSDART00000135645.2	518	315.459	2.33921	0.258677
ENSDART00000027026.7	1718	1514.21	0	0
ENSDART00000135457.2	352	158.03	0	0
ENSDART00000130283.3	806	602.215	0	0
ENSDART00000193648.1	2064	1860.21	79.7049	1.4947
ENSDART00000151889.2	711	507.314	18.1043	1.24491
ENSDART00000152070.2	777	573.257	69.1114	4.20565
ENSDART00000169396.2	3498	3294.21	0	0
ENSDART00000127211.4	3338	3134.21	6.39137	0.0711373
ENSDART00000151862.2	461	259.711	0	0
ENSDART00000145784.3	710	506.314	2.51701	0.17342
ENSDART00000182527.1	5930	5726.21	6.34401	0.0386481
ENSDART00000193347.1	5332	5128.21	0	0
ENSDART00000192050.1	5350	5146.21	0	0
ENSDART00000131230.3	836	632.215	3.58927	0.198049
ENSDART00000147355.2	794	590.236	0	0
ENSDART00000056735.5	1352	1148.21	10.5792	0.321412
ENSDART00000182523.1	5164	4960.21	156.488	1.10056
ENSDART00000149640.2	1815	1611.21	175	3.78893
ENSDART00000150063.2	620	416.521	36	3.01508
ENSDART00000063863.4	1411	1207.21	1074	31.035
ENSDART00000188608.1	1356	1152.21	0	0
ENSDART00000156973.3	5367	5163.21	0	0
ENSDART00000151111.2	665	461.382	0	0
ENSDART00000151072.2	714	510.314	3.75526	0.256706
ENSDART00000113889.5	1745	1541.21	23.9842	0.542868
ENSDART00000158220.3	1155	951.215	73.2606	2.68673
ENSDART00000165754.2	696	492.314	109.684	7.77204
ENSDART00000142870.3	2633	2429.21	2597.08	37.2951
ENSDART00000152633.2	552	349.022	5.92095	0.591795
ENSDART00000019233.8	2607	2403.21	0	0
ENSDART00000152136.2	249	75.3827	16.1005	7.45076
ENSDART00000126959.4	2679	2475.21	554.899	7.82049
ENSDART00000139888.2	719	515.314	82	5.55104
ENSDART00000139959.2	844	640.215	38.7701	2.11253
ENSDART00000040480.7	1990	1786.21	38.4063	0.750069
ENSDART00000146663.2	2076	1872.21	0	0
ENSDART00000166070.2	1272	1068.21	19	0.620479
ENSDART00000139389.2	1020	816.215	0	0
ENSDART00000059347.5	2368	2164.21	1331.82	21.4674
ENSDART00000170640.2	6046	5842.21	40.3233	0.240775
ENSDART00000159422.2	780	576.236	1.02279	0.061918
ENSDART00000193103.1	1413	1209.21	8.65393	0.249656
ENSDART00000064080.6	1808	1604.21	472	10.2639
ENSDART00000077493.5	1663	1459.21	338	8.08034
ENSDART00000125247.4	1649	1445.21	48.3049	1.16598
ENSDART00000135416.2	564	360.895	0	0
ENSDART00000167337.2	2915	2711.21	2201.7	28.3286
ENSDART00000163659.2	1471	1267.21	835.335	22.9955
ENSDART00000158345.2	756	552.257	105.665	6.67458
ENSDART00000144960.2	855	651.215	0.000129407	6.93209e-06
ENSDART00000025782.9	3145	2941.21	5452.34	64.6679
ENSDART00000147839.2	511	308.604	97.8664	11.0628
ENSDART00000179783.1	5816	5612.21	157.403	0.978387
ENSDART00000139209.3	602	398.68	45.5141	3.98249
ENSDART00000039640.6	2115	1911.21	393.093	7.17494
ENSDART00000130876.3	2253	2049.21	777.393	13.2338
ENSDART00000161883.2	1366	1162.21	15.9103	0.477558
ENSDART00000136260.2	941	737.215	27.517	1.30209
ENSDART00000149452.2	532	329.322	73.4194	7.77719
ENSDART00000148431.2	1713	1509.21	370.909	8.57332
ENSDART00000190873.1	1490	1286.21	0	0
ENSDART00000147816.2	789	585.236	0	0
ENSDART00000139332.3	810	606.215	144.617	8.32195
ENSDART00000145973.2	1026	822.215	117.098	4.96818
ENSDART00000139850.3	3319	3115.21	1584.56	17.7441
ENSDART00000140572.3	2368	2164.21	499.909	8.05793
ENSDART00000036531.6	2431	2227.21	2540	39.7836
ENSDART00000010092.7	2637	2433.21	961	13.7777
ENSDART00000144107.2	719	515.314	42	2.84322
ENSDART00000059264.6	3919	3715.21	374	3.51172
ENSDART00000055009.6	1902	1698.21	105	2.1569
ENSDART00000138187.2	1221	1017.21	0	0
ENSDART00000136603.2	2535	2331.21	0	0
ENSDART00000157754.2	679	475.366	26.6086	1.95266
ENSDART00000162725.2	1634	1430.21	73.3914	1.7901
ENSDART00000158880.2	778	574.236	0	0
ENSDART00000113230.3	1789	1585.21	224.794	4.94685
ENSDART00000161282.2	5067	4863.21	785.129	5.63183
ENSDART00000186376.1	4289	4085.21	177.465	1.51541
ENSDART00000180173.1	4442	4238.21	294.734	2.42594
ENSDART00000112854.4	5128	4924.21	2144.1	15.1894
ENSDART00000191588.1	4283	4079.21	843.775	7.21576
ENSDART00000017017.8	1975	1771.21	198.636	3.91218
ENSDART00000133355.3	2060	1856.21	568.029	10.6752
ENSDART00000142268.2	774	570.257	140.143	8.573
ENSDART00000051548.6	1920	1716.21	17.4276	0.35424
ENSDART00000138870.3	855	651.215	0	0
ENSDART00000164941.2	729	525.314	0	0
ENSDART00000133607.2	840	636.215	61.2862	3.3604
ENSDART00000133910.3	740	536.276	81.0118	5.26978
ENSDART00000147609.3	3920	3716.21	1639.73	15.3923
ENSDART00000183963.1	4319	4115.21	0	0
ENSDART00000098400.5	4373	4169.21	405.975	3.39686
ENSDART00000136489.2	1264	1060.21	0.0493573	0.00162401
ENSDART00000193765.1	1455	1251.21	0.00195044	5.43793e-05
ENSDART00000189030.1	2726	2522.21	0	0
ENSDART00000001102.7	2828	2624.21	41.9487	0.557637
ENSDART00000170416.2	888	684.215	61.8022	3.15097
ENSDART00000115298.3	2101	1897.21	492.245	9.05102
ENSDART00000180524.1	2304	2100.21	79.6474	1.32294
ENSDART00000185612.1	2208	2004.21	663.107	11.5418
ENSDART00000137230.3	2598	2394.21	0	0
ENSDART00000093427.6	2685	2481.21	26	0.365545
ENSDART00000149129.2	780	576.236	38.5091	2.33129
ENSDART00000148775.3	4004	3800.21	579.565	5.32018
ENSDART00000150084.3	296	110.548	2.34134	0.738834
ENSDART00000110451.4	3720	3516.21	0	0
ENSDART00000136244.3	5171	4967.21	962.13	6.75699
ENSDART00000187402.1	3204	3000.21	182.87	2.1263
ENSDART00000087216.6	4711	4507.21	388.573	3.00744
ENSDART00000025385.8	2065	1861.21	3664.42	68.6817
ENSDART00000151134.2	794	590.236	0	0
ENSDART00000180291.1	4784	4580.21	620.093	4.72284
ENSDART00000188232.1	1179	975.215	0	0
ENSDART00000101974.4	921	717.215	4091	198.981
ENSDART00000172770.2	1126	922.215	0	0
ENSDART00000160069.2	9581	9377.21	25345	94.2868
ENSDART00000124211.3	1730	1526.21	10.2336	0.233908
ENSDART00000034225.9	1802	1598.21	23.7257	0.517864
ENSDART00000098639.5	3439	3235.21	0	0
ENSDART00000098641.5	4037	3833.21	27.0407	0.246087
ENSDART00000135725.2	872	668.215	22.3736	1.16803
ENSDART00000039847.8	984	780.215	825.012	36.8875
ENSDART00000147116.2	1038	834.215	6	0.250903
ENSDART00000066294.7	1385	1181.21	65	1.91963
ENSDART00000135973.3	3941	3737.21	610.961	5.70292
ENSDART00000003493.10	1200	996.215	24.5589	0.859979
ENSDART00000154705.3	1973	1769.21	0	0
ENSDART00000116506.4	4352	4148.21	2284.8	19.2141
ENSDART00000143528.3	638	434.43	2	0.160599
ENSDART00000091560.5	1403	1199.21	225.938	6.5724
ENSDART00000131316.2	961	757.215	0	0
ENSDART00000132767.2	742	538.276	13	0.842502
ENSDART00000154760.3	3292	3088.21	2	0.022592
ENSDART00000159315.2	2395	2191.21	863.942	13.7541
ENSDART00000015780.8	3210	3006.21	558.727	6.48354
ENSDART00000193248.1	4504	4300.21	369.458	2.99714
ENSDART00000149675.3	890	686.215	215.73	10.9669
ENSDART00000109980.4	2505	2301.21	1083.27	16.4215
ENSDART00000137920.2	2241	2037.21	341.815	5.8531
ENSDART00000183429.1	1821	1617.21	41.1854	0.8884
ENSDART00000077871.5	2735	2531.21	23	0.31698
ENSDART00000007827.8	2579	2375.21	299.248	4.39502
ENSDART00000135480.3	1924	1720.21	0	0
ENSDART00000141731.2	855	651.215	0	0
ENSDART00000185102.1	5237	5033.21	434.37	3.01056
ENSDART00000113112.5	5449	5245.21	197.933	1.3164
ENSDART00000173924.2	699	495.314	31.2503	2.20093
ENSDART00000173777.2	2857	2653.21	1171.75	15.4062
ENSDART00000045881.7	9598	9394.21	5699.04	21.1628
ENSDART00000170429.2	6123	5919.21	1515.65	8.9324
ENSDART00000125124.4	909	705.215	3842.52	190.076
ENSDART00000101125.5	913	709.215	564.576	27.7701
ENSDART00000171559.3	831	627.215	56265.9	3129.4
ENSDART00000146286.2	1479	1275.21	0	0
ENSDART00000134066.4	6462	6258.21	122.327	0.681873
ENSDART00000153434.2	238	67.8808	3.67316	1.88767
ENSDART00000051003.6	1311	1107.21	668.579	21.0646
ENSDART00000163898.2	829	625.215	0	0
ENSDART00000073627.6	1110	906.215	25.4211	0.978579
ENSDART00000123946.3	1257	1053.21	0	0
ENSDART00000174102.2	758	554.257	0	0
ENSDART00000145645.4	1575	1371.21	0	0
ENSDART00000052054.8	1661	1457.21	0	0
ENSDART00000142042.3	936	732.215	0	0
ENSDART00000131357.3	1851	1647.21	313.722	6.64397
ENSDART00000138321.3	1149	945.215	52.2776	1.92938
ENSDART00000158386.3	2428	2224.21	3546.13	55.6174
ENSDART00000149249.2	512	309.593	0	0
ENSDART00000137377.2	1130	926.215	0	0
ENSDART00000164626.2	536	333.239	246	25.752
ENSDART00000144609.2	1703	1499.21	103.715	2.41329
ENSDART00000129801.3	871	667.215	93.2853	4.87731
ENSDART00000010647.9	2908	2704.21	10533.3	135.88
ENSDART00000134587.3	958	754.215	1259.28	58.245
ENSDART00000139092.2	829	625.215	74.1598	4.13782
ENSDART00000189010.1	3533	3329.21	195.505	2.04856
ENSDART00000013918.7	2858	2654.21	140	1.84003
ENSDART00000088610.5	1899	1695.21	3321	68.3402
ENSDART00000005670.7	1299	1095.21	380	12.1037
ENSDART00000134649.4	2594	2390.21	0	0
ENSDART00000048225.8	2094	1890.21	0	0
ENSDART00000020261.8	2187	1983.21	81.1626	1.42764
ENSDART00000138203.2	799	595.236	9.46886	0.554933
ENSDART00000131458.2	560	356.921	0	0
ENSDART00000018512.9	1549	1345.21	866	22.4574
ENSDART00000089079.6	2140	1936.21	422	7.60311
ENSDART00000133037.2	457	255.813	21.7301	2.96327
ENSDART00000018114.9	3907	3703.21	2215.39	20.8691
ENSDART00000137872.2	406	207.188	13.8814	2.33724
ENSDART00000133017.2	621	417.506	0	0
ENSDART00000135461.3	1709	1505.21	93.2084	2.16018
ENSDART00000192578.1	1005	801.215	19.1372	0.833223
ENSDART00000180155.1	1214	1010.21	0	0
ENSDART00000186935.1	1433	1229.21	23.0295	0.653566
ENSDART00000167266.2	1381	1177.21	57.5525	1.70546
ENSDART00000180724.1	573	369.843	0	0
ENSDART00000172003.2	832	628.215	0	0
ENSDART00000065135.5	2783	2579.21	0	0
ENSDART00000130799.2	1731	1527.21	73.162	1.67116
ENSDART00000065137.3	2959	2755.21	67.1139	0.849746
ENSDART00000123189.4	1444	1240.21	74.7241	2.10182
ENSDART00000127965.4	2497	2293.21	0	0
ENSDART00000168237.2	2955	2751.21	0	0
ENSDART00000181512.1	1305	1101.21	0	0
ENSDART00000163541.2	3084	2880.21	0	0
ENSDART00000166189.2	1342	1138.21	190.328	5.83325
ENSDART00000164805.2	495	292.83	6	0.714773
ENSDART00000157573.2	943	739.215	0	0
ENSDART00000175481.2	1281	1077.21	0	0
ENSDART00000186505.1	489	286.943	19.2335	2.33827
ENSDART00000009227.6	1299	1095.21	511.236	16.2838
ENSDART00000112643.4	3918	3714.21	34.6876	0.325791
ENSDART00000149374.2	649	445.399	55.8982	4.37806
ENSDART00000183043.1	4294	4090.21	22.6605	0.193266
ENSDART00000187341.1	4219	4015.21	0	0
ENSDART00000187390.1	6948	6744.21	331.55	1.71494
ENSDART00000193745.1	4620	4416.21	177.841	1.4048
ENSDART00000189541.1	3933	3729.21	45.1796	0.422627
ENSDART00000190362.1	4184	3980.21	0	0
ENSDART00000131323.2	1578	1374.21	14	0.35539
ENSDART00000105146.4	1220	1016.21	5	0.171639
ENSDART00000136893.3	1667	1463.21	0	0
ENSDART00000169078.2	1338	1134.21	4.66667	0.14353
ENSDART00000018230.7	2336	2132.21	316	5.16998
ENSDART00000190738.1	2495	2291.21	0	0
ENSDART00000135105.2	464	262.674	0	0
ENSDART00000132371.2	777	573.257	64.043	3.89722
ENSDART00000143359.4	3105	2901.21	0	0
ENSDART00000146293.2	365	169.507	0	0
ENSDART00000011865.8	3698	3494.21	549.039	5.48133
ENSDART00000163493.2	3133	2929.21	2163.99	25.7713
ENSDART00000155174.2	2597	2393.21	44	0.641362
ENSDART00000080763.5	1169	965.215	661.105	23.8935
ENSDART00000167164.2	1666	1462.21	8	0.190858
ENSDART00000127570.4	5603	5399.21	485.917	3.13952
ENSDART00000125963.4	1640	1436.21	32.5162	0.789791
ENSDART00000145585.2	825	621.215	13.4835	0.75717
ENSDART00000141778.2	528	325.357	23.4351	2.5127
ENSDART00000165627.2	1815	1611.21	1115.34	24.1483
ENSDART00000048831.7	1426	1222.21	222	6.33633
ENSDART00000150617.2	1211	1007.21	11.3312	0.39245
ENSDART00000067854.7	1441	1237.21	3.66884	0.103447
ENSDART00000173491.2	785	581.236	0	0
ENSDART00000169093.4	1431	1227.21	7.42372	0.211025
ENSDART00000169399.2	604	400.665	7.57628	0.659639
ENSDART00000081158.5	3655	3451.21	2222.99	22.4697
ENSDART00000131200.3	811	607.215	26	1.4937
ENSDART00000135639.2	1251	1047.21	261	8.69435
ENSDART00000161702.2	1795	1591.21	33.5169	0.734797
ENSDART00000191413.1	1080	876.215	0	0
ENSDART00000111639.4	4344	4140.21	298.134	2.51201
ENSDART00000186617.1	2622	2418.21	43.8661	0.6328
ENSDART00000147704.2	881	677.215	0	0
ENSDART00000150112.1	823	619.215	116.242	6.54871
ENSDART00000052638.5	2493	2289.21	335.284	5.10926
ENSDART00000146711.4	5245	5041.21	30.6595	0.212159
ENSDART00000145910.3	870	666.215	23.7013	1.24105
ENSDART00000153118.2	538	335.179	4.48638	0.46693
ENSDART00000182775.1	5154	4950.21	176.09	1.24091
ENSDART00000159296.2	844	640.215	198.22	10.8008
ENSDART00000171342.2	1478	1274.21	60	1.64263
ENSDART00000134551.2	594	390.708	0	0
ENSDART00000146858.3	8016	7812.21	195.094	0.87117
ENSDART00000150407.2	537	334.215	0	0
ENSDART00000081791.6	1922	1718.21	40.3303	0.818816
ENSDART00000162089.2	729	525.314	10.4075	0.691129
ENSDART00000066164.5	2019	1815.21	162.349	3.11999
ENSDART00000147761.2	725	521.314	54.6951	3.66001
ENSDART00000170737.2	1819	1615.21	370.632	8.0047
ENSDART00000067093.7	1422	1218.21	118.55	3.39477
ENSDART00000144375.4	896	692.215	0	0
ENSDART00000174483.2	1219	1015.21	4.71253	0.161931
ENSDART00000187347.1	1464	1260.21	10.2875	0.284771
ENSDART00000103267.4	1103	899.215	213	8.26321
ENSDART00000019658.8	5786	5582.21	157	0.981128
ENSDART00000157407.2	693	489.314	0	0
ENSDART00000162137.2	587	383.777	11.5731	1.05197
ENSDART00000167452.2	1311	1107.21	21.4269	0.675086
ENSDART00000139283.2	707	503.314	104.62	7.25116
ENSDART00000135365.2	492	289.84	46.7439	5.62598
ENSDART00000133589.2	800	596.236	629.957	36.8574
ENSDART00000059448.6	3236	3032.21	145.066	1.66893
ENSDART00000139775.3	3280	3076.21	3169.49	35.9422
ENSDART00000192523.1	2585	2381.21	17.1262	0.250896
ENSDART00000105305.5	400	201.543	0	0
ENSDART00000015391.8	2019	1815.21	47	0.903238
ENSDART00000159255.2	502	299.724	0	0
ENSDART00000111641.4	3862	3658.21	536.117	5.11238
ENSDART00000143824.2	456	254.849	86.5351	11.8452
ENSDART00000104877.5	2006	1802.21	996.465	19.288
ENSDART00000171169.2	2533	2329.21	323.78	4.84923
ENSDART00000179368.2	1923	1719.21	48.0004	0.973974
ENSDART00000185077.1	2014	1810.21	14.8939	0.287019
ENSDART00000191944.1	2743	2539.21	38.7227	0.531985
ENSDART00000137480.2	524	321.391	75.4876	8.19358
ENSDART00000137717.3	5384	5180.21	0	0
ENSDART00000147687.3	749	545.257	69.0733	4.41918
ENSDART00000132312.2	763	559.257	168.436	10.5065
ENSDART00000131729.3	6899	6695.21	9822.05	51.1765
ENSDART00000190782.1	6780	6576.21	0	0
ENSDART00000193585.1	6347	6143.21	0	0
ENSDART00000026107.9	6229	6025.21	0	0
ENSDART00000179736.1	6783	6579.21	1755.56	9.30839
ENSDART00000166812.2	3824	3620.21	13.4769	0.129864
ENSDART00000157861.3	5845	5641.21	946.157	5.8509
ENSDART00000104254.5	1545	1341.21	0	0
ENSDART00000139242.2	497	294.798	32.7249	3.87245
ENSDART00000150688.2	737	533.295	19.2725	1.26067
ENSDART00000099467.4	1822	1618.21	1479	31.8834
ENSDART00000145367.3	902	698.215	0	0
ENSDART00000040275.9	1764	1560.21	35	0.782557
ENSDART00000135843.3	1369	1165.21	51.5048	1.54196
ENSDART00000002094.9	851	647.215	9.49517	0.511784
ENSDART00000157147.3	732	528.314	0	0
ENSDART00000156999.2	828	624.215	23.1441	1.29342
ENSDART00000155575.3	1177	973.215	7	0.250912
ENSDART00000156601.2	318	128.662	0	0
ENSDART00000166945.2	1502	1298.21	1280	34.395
ENSDART00000141447.3	1501	1297.21	4.33851	0.116671
ENSDART00000145711.2	496	293.83	0	0
ENSDART00000186005.1	903	699.215	4.66149	0.232566
ENSDART00000153376.2	465	263.636	0	0
ENSDART00000152982.3	836	632.215	30.8657	1.70311
ENSDART00000152073.4	8003	7799.21	194.675	0.870745
ENSDART00000138338.5	8929	8725.21	441.38	1.76469
ENSDART00000153265.3	1302	1098.21	12.5513	0.398689
ENSDART00000135894.3	644	440.399	0	0
ENSDART00000153236.2	750	546.257	13.5451	0.865006
ENSDART00000185185.1	498	295.767	11.9551	1.41006
ENSDART00000076946.6	3000	2796.21	232.028	2.89469
ENSDART00000150212.2	3739	3535.21	324.708	3.20413
ENSDART00000182670.1	1216	1012.21	0	0
ENSDART00000065514.8	868	664.215	18.7522	0.984864
ENSDART00000044387.7	1021	817.215	35.1877	1.50206
ENSDART00000157709.2	1162	958.215	52.1824	1.89974
ENSDART00000144582.2	509	306.637	0	0
ENSDART00000141765.2	800	596.236	0	0
ENSDART00000188909.1	5092	4888.21	581.878	4.15254
ENSDART00000105936.5	793	589.236	35.5561	2.10503
ENSDART00000148397.2	834	630.215	18.7134	1.03585
ENSDART00000135146.2	445	244.278	0	0
ENSDART00000063800.7	1331	1127.21	156.737	4.85061
ENSDART00000139939.3	825	621.215	0	0
ENSDART00000147739.3	902	698.215	0	0
ENSDART00000163606.2	4585	4381.21	68.6568	0.546665
ENSDART00000067762.7	6701	6497.21	992	5.32619
ENSDART00000137375.2	3705	3501.21	99.6012	0.992381
ENSDART00000186578.1	3570	3366.21	361.469	3.74595
ENSDART00000031828.9	2587	2383.21	0	0
ENSDART00000139376.2	962	758.215	96.7619	4.45189
ENSDART00000003790.7	1990	1786.21	2250.07	43.9436
ENSDART00000189215.1	3416	3212.21	331.008	3.59473
ENSDART00000140226.2	1362	1158.21	964.836	29.0601
ENSDART00000189352.1	1254	1050.21	829.164	27.5419
ENSDART00000158284.2	3864	3660.21	726.082	6.92009
ENSDART00000158741.2	495	292.83	12.7731	1.52164
ENSDART00000189957.1	2349	2145.21	328.144	5.33613
ENSDART00000036147.8	3129	2925.21	415	4.94906
ENSDART00000041714.7	3010	2806.21	306	3.80393
ENSDART00000141511.2	615	411.536	0	0
ENSDART00000041515.6	1658	1454.21	14.6017	0.350274
ENSDART00000143093.2	876	672.215	29.3983	1.52562
ENSDART00000153276.3	602	398.68	127.493	11.1557
ENSDART00000032821.9	2263	2059.21	7101.06	120.297
ENSDART00000153413.2	615	411.536	349.026	29.5858
ENSDART00000153314.2	806	602.215	220.424	12.7685
ENSDART00000180969.1	1734	1530.21	0	0
ENSDART00000142794.3	967	763.215	247.574	11.3159
ENSDART00000044970.7	918	714.215	11.4261	0.558087
ENSDART00000131583.2	847	643.215	0	0
ENSDART00000149760.3	2023	1819.21	279.828	5.36586
ENSDART00000150656.2	414	214.731	10.6535	1.73074
ENSDART00000109386.6	3161	2957.21	19.5187	0.23025
ENSDART00000149321.1	1453	1249.21	1.54549	0.043158
ENSDART00000149810.2	3004	2800.21	142.606	1.77655
ENSDART00000148493.1	351	157.147	4.21183	0.93497
ENSDART00000144308.2	3019	2815.21	0	0
ENSDART00000076115.3	1325	1121.21	3	0.0933394
ENSDART00000161015.3	591	387.749	716.653	64.4749
ENSDART00000067164.6	1551	1347.21	0	0
ENSDART00000138366.2	548	345.059	5.1958	0.525282
ENSDART00000133687.3	2536	2332.21	34.0049	0.508635
ENSDART00000165212.2	2110	1906.21	59.7993	1.09435
ENSDART00000111247.3	1497	1293.21	0	0
ENSDART00000024302.8	4339	4135.21	1882	15.8765
ENSDART00000189464.1	3490	3286.21	0	0
ENSDART00000160367.2	783	579.236	0	0
ENSDART00000165569.2	212	51.8868	0	0
ENSDART00000101561.5	6905	6701.21	729.072	3.79533
ENSDART00000091617.6	2032	1828.21	22.7027	0.433195
ENSDART00000192391.1	3350	3146.21	4.11815	0.0456611
ENSDART00000113489.5	5146	4942.21	2788.19	19.6804
ENSDART00000137384.2	575	371.817	263.815	24.7516
ENSDART00000052666.7	4867	4663.21	2208.99	16.525
ENSDART00000037906.6	1948	1744.21	1121.12	22.4226
ENSDART00000154847.3	809	605.215	0	0
ENSDART00000155153.2	710	506.314	0	0
ENSDART00000153739.2	2318	2114.21	383.679	6.33069
ENSDART00000109790.5	3713	3509.21	4627.54	46.0016
ENSDART00000184418.1	994	790.215	87.7801	3.8751
ENSDART00000174007.2	2208	2004.21	135.29	2.35481
ENSDART00000171723.3	5915	5711.21	246.214	1.50389
ENSDART00000187665.1	1146	942.215	95.3823	3.53143
ENSDART00000179778.1	1959	1755.21	69.4041	1.37939
ENSDART00000102510.6	1055	851.215	364	14.9175
ENSDART00000136920.2	2148	1944.21	427.125	7.66378
ENSDART00000182707.1	2760	2556.21	500.875	6.83541
ENSDART00000137788.2	1038	834.215	0	0
ENSDART00000086434.6	1970	1766.21	134	2.64663
ENSDART00000137703.2	1411	1207.21	14.6815	0.424246
ENSDART00000184849.1	1509	1305.21	13.3185	0.355964
ENSDART00000151269.3	5904	5700.21	5557.19	34.0092
ENSDART00000146893.3	526	323.38	126.529	13.6492
ENSDART00000102888.5	909	705.215	503.208	24.8919
ENSDART00000126808.3	5760	5556.21	5051	31.7125
ENSDART00000018501.9	3192	2988.21	440.919	5.1473
ENSDART00000060049.7	2001	1797.21	260.172	5.05001
ENSDART00000133781.2	786	582.236	27.8285	1.66733
ENSDART00000139917.3	5915	5711.21	0	0
ENSDART00000182649.1	5802	5598.21	0	0
ENSDART00000127843.3	887	683.215	1189.75	60.7478
ENSDART00000076527.7	1906	1702.21	104.237	2.1362
ENSDART00000185503.1	5108	4904.21	94.8358	0.674583
ENSDART00000178460.2	1788	1584.21	0	0
ENSDART00000164590.2	1764	1560.21	1514.18	33.8552
ENSDART00000151929.3	4238	4034.21	238.114	2.05901
ENSDART00000128875.4	2835	2631.21	0.000105152	1.3941e-06
ENSDART00000162670.3	2955	2751.21	78.5159	0.995555
ENSDART00000062576.5	1073	869.215	192.774	7.73667
ENSDART00000142897.2	7112	6908.21	1991.03	10.0541
ENSDART00000114078.4	9993	9789.21	3043.76	10.8466
ENSDART00000152613.2	921	717.215	35.4421	1.72386
ENSDART00000152259.3	934	730.215	86.9088	4.15189
ENSDART00000152669.2	750	546.257	852	54.4096
ENSDART00000152747.2	2021	1817.21	1359.02	26.0887
ENSDART00000191885.1	894	690.215	1.24423e-06	6.28853e-08
ENSDART00000155094.3	772	568.257	0	0
ENSDART00000157267.3	670	466.382	0	0
ENSDART00000128820.4	4480	4276.21	50.0446	0.408254
ENSDART00000165077.3	5564	5360.21	0	0
ENSDART00000109534.4	4829	4625.21	625.129	4.71487
ENSDART00000193378.1	4935	4731.21	0	0
ENSDART00000137156.3	1397	1193.21	43.4517	1.27034
ENSDART00000135078.2	769	565.257	52.5225	3.2414
ENSDART00000138052.2	1021	817.215	97.6005	4.16628
ENSDART00000139548.2	703	499.314	554.517	38.7413
ENSDART00000166371.2	1086	882.215	79.1004	3.12778
ENSDART00000079064.5	2331	2127.21	204.858	3.3595
ENSDART00000193543.1	6238	6034.21	826.506	4.77812
ENSDART00000052792.7	1598	1394.21	25.2986	0.632994
ENSDART00000132420.2	1108	904.215	57.7014	2.22611
ENSDART00000082091.7	2800	2596.21	0	0
ENSDART00000171629.2	2142	1938.21	6	0.10799
ENSDART00000075299.6	1683	1479.21	23	0.542412
ENSDART00000076749.7	2599	2395.21	0	0
ENSDART00000099947.5	1617	1413.21	2	0.049369
ENSDART00000105117.5	1589	1385.21	577	14.5309
ENSDART00000126978.3	1753	1549.21	164.421	3.70236
ENSDART00000004052.8	2458	2254.21	156	2.41414
ENSDART00000145657.2	426	226.11	0	0
ENSDART00000142233.2	988	784.215	0	0
ENSDART00000133880.3	812	608.215	0	0
ENSDART00000144851.3	827	623.215	0	0
ENSDART00000190891.1	1535	1331.21	0	0
ENSDART00000176877.2	1373	1169.21	15	0.447537
ENSDART00000064700.5	1983	1779.21	289.373	5.67365
ENSDART00000023677.10	1527	1323.21	0	0
ENSDART00000142600.2	562	358.921	0	0
ENSDART00000145954.2	814	610.215	424	24.239
ENSDART00000140166.2	515	312.538	3	0.334851
ENSDART00000126229.4	688	484.331	35490	2556.21
ENSDART00000190737.1	629	425.491	0	0
ENSDART00000171722.2	612	408.536	365	31.167
ENSDART00000112149.3	7488	7284.21	0	0
ENSDART00000165566.2	9474	9270.21	153.669	0.578266
ENSDART00000145898.2	1927	1723.21	0	0
ENSDART00000143288.2	708	504.314	0	0
ENSDART00000177414.2	1779	1575.21	0	0
ENSDART00000032342.8	1202	998.215	0	0
ENSDART00000173016.2	1709	1505.21	40	0.92703
ENSDART00000102091.4	1643	1439.21	0	0
ENSDART00000104628.5	753	549.257	11	0.698634
ENSDART00000012104.8	3986	3782.21	2755.06	25.4107
ENSDART00000126339.3	4817	4613.21	118.94	0.899405
ENSDART00000133343.3	883	679.215	32.6743	1.67815
ENSDART00000040798.7	2563	2359.21	0	0
ENSDART00000130490.3	1906	1702.21	0	0
ENSDART00000168067.2	3201	2997.21	4828.33	56.1967
ENSDART00000006673.8	1775	1571.21	188	4.17402
ENSDART00000162343.2	1654	1450.21	0	0
ENSDART00000192425.1	735	531.295	0	0
ENSDART00000188583.1	330	138.878	0	0
ENSDART00000081356.6	1622	1418.21	0	0
ENSDART00000164873.2	1596	1392.21	18	0.451023
ENSDART00000067035.5	776	572.257	19	1.15823
ENSDART00000166107.2	917	713.215	56.101	2.74399
ENSDART00000163807.2	587	383.777	61.7939	5.61694
ENSDART00000172520.2	10568	10364.2	1564.16	5.26473
ENSDART00000168139.2	11955	11751.2	257.82	0.76536
ENSDART00000133946.2	1145	941.215	300.381	11.1331
ENSDART00000139286.2	527	324.368	117.644	12.6521
ENSDART00000140373.2	757	553.257	15.2759	0.963192
ENSDART00000146895.3	789	585.236	0.730973	0.0435715
ENSDART00000139952.2	573	369.843	51.5961	4.86667
ENSDART00000145275.3	1362	1158.21	279.128	8.40711
