target_id	length	eff_length	est_counts	tpm
ENSDART00000180728.1	4531	4329.95	4416.49	44.6244
ENSDART00000164249.2	1841	1639.95	0	0
ENSDART00000169536.2	2550	2348.95	0	0
ENSDART00000182938.1	4061	3859.95	17360.6	196.772
ENSDART00000136566.3	2161	1959.95	0	0
ENSDART00000145278.2	747	546.006	3	0.240382
ENSDART00000151109.2	1223	1021.95	0	0
ENSDART00000146041.3	778	577.006	0	0
ENSDART00000139398.2	734	533.03	0	0
ENSDART00000099326.5	4044	3842.95	764.284	8.70099
ENSDART00000057507.4	1037	835.951	394.783	20.6613
ENSDART00000193929.1	441	243.053	256.217	46.1195
ENSDART00000132833.3	1904	1702.95	222	5.70335
ENSDART00000143958.2	2577	2375.95	1429.79	26.3277
ENSDART00000088624.5	4258	4056.95	394.127	4.25026
ENSDART00000124471.3	2628	2426.95	169.873	3.06226
ENSDART00000104838.5	1226	1024.95	0	0
ENSDART00000147177.2	638	437.069	0	0
ENSDART00000141229.2	475	275.85	0	0
ENSDART00000162178.2	883	681.951	13.9154	0.892733
ENSDART00000104405.5	806	605.006	0	0
ENSDART00000181974.1	3370	3168.95	344.994	4.76294
ENSDART00000125691.3	1849	1647.95	312	8.28303
ENSDART00000052086.6	1854	1652.95	0	0
ENSDART00000169108.2	1437	1235.95	0	0
ENSDART00000133077.2	909	707.951	0	0
ENSDART00000079454.4	897	695.951	258	16.2189
ENSDART00000138306.2	898	696.951	95.7588	6.01112
ENSDART00000017142.9	2429	2227.95	408.979	8.03108
ENSDART00000178425.2	3423	3221.95	274.263	3.72414
ENSDART00000025583.7	2238	2036.95	351.984	7.55999
ENSDART00000144968.2	600	399.214	15.016	1.64561
ENSDART00000128182.3	1190	988.951	63.3629	2.80311
ENSDART00000140035.2	645	444.05	0	0
ENSDART00000005901.9	3370	3168.95	233.467	3.22322
ENSDART00000106488.2	3307	3105.95	796.17	11.2148
ENSDART00000131888.2	1323	1121.95	29.4094	1.14681
ENSDART00000145095.3	6195	5993.95	423.281	3.08954
ENSDART00000137391.2	1219	1017.95	27.1465	1.16672
ENSDART00000078334.6	6045	5843.95	154.163	1.15412
ENSDART00000150993.3	1496	1294.95	13.1245	0.443413
ENSDART00000151392.2	599	398.231	5	0.549305
ENSDART00000151040.2	410	213.264	0	0
ENSDART00000079161.5	1200	998.951	9.8755	0.432508
ENSDART00000026749.9	1472	1270.95	7	0.240962
ENSDART00000123524.5	1241	1039.95	0	0
ENSDART00000135010.3	3418	3216.95	0	0
ENSDART00000182532.1	3659	3457.95	1297.79	16.4197
ENSDART00000191855.1	3233	3031.95	0	0
ENSDART00000191778.1	3187	2985.95	0	0
ENSDART00000164068.2	726	525.03	6.77356	0.564433
ENSDART00000181920.1	3019	2817.95	0	0
ENSDART00000133066.2	569	368.364	0	0
ENSDART00000159142.2	4395	4193.95	51.6215	0.538501
ENSDART00000157604.2	3021	2819.95	2.03098e-07	3.15096e-09
ENSDART00000128531.3	2709	2507.95	43.2607	0.754663
ENSDART00000099760.4	3293	3091.95	0	0
ENSDART00000165458.2	4783	4581.95	813.199	7.76471
ENSDART00000168705.2	2415	2213.95	185.151	3.65879
ENSDART00000184611.1	2361	2159.95	102.124	2.06853
ENSDART00000193494.1	2316	2114.95	52.1517	1.07882
ENSDART00000190728.1	2340	2138.95	134.501	2.75108
ENSDART00000158959.2	1367	1165.95	75.1164	2.8186
ENSDART00000169660.2	831	629.979	0	0
ENSDART00000079115.5	2674	2472.95	1931	34.1622
ENSDART00000160156.2	5564	5362.95	1823.64	14.877
ENSDART00000169522.2	3150	2948.95	1207.2	17.9097
ENSDART00000168055.2	2304	2102.95	726.03	15.1044
ENSDART00000090875.5	1247	1045.95	51.1365	2.13894
ENSDART00000003926.8	1592	1390.95	432	13.5879
ENSDART00000077217.4	1604	1402.95	35.3353	1.10191
ENSDART00000065779.3	659	458.05	0	0
ENSDART00000136814.2	532	331.741	20.3152	2.67916
ENSDART00000139633.4	2253	2051.95	55.6848	1.18727
ENSDART00000146988.2	463	264.238	0	0
ENSDART00000109568.4	1011	809.951	0	0
ENSDART00000161611.2	3946	3744.95	0	0
ENSDART00000193902.1	4105	3903.95	101.719	1.13993
ENSDART00000171191.2	2410	2208.95	6.8772	0.136209
ENSDART00000183582.1	2508	2306.95	0	0
ENSDART00000052323.7	1435	1233.95	62.4785	2.21519
ENSDART00000190979.1	1277	1075.95	119.521	4.85996
ENSDART00000092104.5	4698	4496.95	1095	10.6531
ENSDART00000108579.5	2896	2694.95	1367.15	22.1945
ENSDART00000146732.3	508	308.099	29.8405	4.23735
ENSDART00000134581.2	383	187.756	0	0
ENSDART00000109415.3	2809	2607.95	0.00636238	0.000106733
ENSDART00000076519.5	1336	1134.95	254.86	9.82434
ENSDART00000115027.4	2095	1893.95	10	0.230999
ENSDART00000077219.5	1238	1036.95	25.9472	1.09474
ENSDART00000121943.3	1194	992.951	34.2823	1.5105
ENSDART00000173781.2	999	797.951	0	0
ENSDART00000192214.1	458	259.352	17.7705	2.9977
ENSDART00000113993.5	3071	2869.95	25	0.381105
ENSDART00000017153.8	2372	2170.95	1375.59	27.7216
ENSDART00000190677.1	3178	2976.95	818.407	12.0275
ENSDART00000133535.3	940	738.951	21.4765	1.27153
ENSDART00000155521.2	2116	1914.95	0	0
ENSDART00000103159.4	1174	972.951	190	8.54361
ENSDART00000162800.2	1417	1215.95	142.053	5.11108
ENSDART00000003805.7	2143	1941.95	27	0.608281
ENSDART00000128937.4	3775	3573.95	1039.59	12.726
ENSDART00000156946.3	3164	2962.95	1529.41	22.5828
ENSDART00000189971.1	3327	3125.95	4.52444e-08	6.33229e-10
ENSDART00000137123.2	428	230.406	0	0
ENSDART00000147271.2	508	308.099	0	0
ENSDART00000053993.7	1406	1204.95	0	0
ENSDART00000152320.2	2826	2624.95	238	3.96675
ENSDART00000167376.2	1013	811.951	90	4.84944
ENSDART00000103155.5	1028	826.951	0	0
ENSDART00000161731.2	1407	1205.95	0	0
ENSDART00000170096.3	1077	875.951	14.8204	0.740216
ENSDART00000086994.5	1652	1450.95	275	8.29199
ENSDART00000049684.5	844	642.979	370	25.1758
ENSDART00000080143.5	1527	1325.95	0	0
ENSDART00000168749.2	4525	4323.95	86.0492	0.870653
ENSDART00000168320.2	2754	2552.95	1.02906e-06	1.76351e-08
ENSDART00000184891.1	3307	3105.95	0	0
ENSDART00000174760.2	3367	3165.95	0	0
ENSDART00000180112.1	3307	3105.95	0	0
ENSDART00000182488.1	2448	2246.95	105.284	2.04998
ENSDART00000144685.2	745	544.006	89.5953	7.20543
ENSDART00000078396.5	2702	2500.95	355.405	6.21723
ENSDART00000152543.3	858	656.951	2.74986e-05	1.83129e-06
ENSDART00000141177.2	2224	2022.95	60	1.29761
ENSDART00000136757.3	735	534.03	1.99604	0.163524
ENSDART00000063706.5	1267	1065.95	2.00396	0.0822492
ENSDART00000134054.3	1321	1119.95	238	9.2973
ENSDART00000001930.9	1088	886.951	0	0
ENSDART00000134850.3	731	530.03	0	0
ENSDART00000138675.3	8210	8008.95	11356.6	62.0369
ENSDART00000043776.6	8416	8214.95	1148.18	6.11484
ENSDART00000174455.2	9242	9040.95	5859.79	28.3561
ENSDART00000159489.2	1766	1564.95	105.461	2.94828
ENSDART00000193811.1	9335	9133.95	0	0
ENSDART00000141787.2	1993	1791.95	0	0
ENSDART00000134949.3	1230	1028.95	0	0
ENSDART00000139781.2	466	267.157	0	0
ENSDART00000052898.9	1956	1754.95	5	0.124648
ENSDART00000143264.2	559	358.427	0	0
ENSDART00000019957.10	1587	1385.95	7396.49	233.484
ENSDART00000103151.4	3846	3644.95	10	0.120029
ENSDART00000043117.6	1806	1604.95	383.719	10.46
ENSDART00000188510.1	2042	1840.95	31.2809	0.743389
ENSDART00000166721.2	3106	2904.95	0	0
ENSDART00000136960.3	2826	2624.95	3	0.050001
ENSDART00000150332.2	1946	1744.95	1.24704	0.0312663
ENSDART00000135122.4	6833	6631.95	91.1867	0.601546
ENSDART00000150355.2	1696	1494.95	13.5663	0.39702
ENSDART00000163471.2	528	327.77	21	2.80304
ENSDART00000172461.2	587	386.283	0	0
ENSDART00000159502.2	3269	3067.95	16.2584	0.231851
ENSDART00000168706.2	3640	3438.95	27.1204	0.345023
ENSDART00000122288.4	1518	1316.95	6101.83	202.707
ENSDART00000141198.3	947	745.951	502.739	29.4857
ENSDART00000136965.2	768	567.006	116.097	8.95803
ENSDART00000128813.3	878	676.951	456.726	29.5174
ENSDART00000184237.1	1390	1188.95	3720.61	136.908
ENSDART00000137180.2	1606	1404.95	117.668	3.66417
ENSDART00000135708.2	567	366.38	8.18039	0.976834
ENSDART00000034555.7	1993	1791.95	2706.48	66.0782
ENSDART00000151121.2	789	588.006	69.2496	5.15246
ENSDART00000023571.9	2665	2463.95	5862.3	104.091
ENSDART00000151684.2	890	688.951	194.935	12.3789
ENSDART00000151259.3	836	634.979	9.71799	0.66957
ENSDART00000151821.3	824	623.006	691.059	48.529
ENSDART00000151162.3	858	656.951	39.701	2.64391
ENSDART00000151352.2	735	534.03	0	0
ENSDART00000171795.2	2200	1998.95	246.799	5.40158
ENSDART00000088605.7	1592	1390.95	462	14.5315
ENSDART00000149772.2	777	576.006	0	0
ENSDART00000132337.2	561	360.427	13	1.57799
ENSDART00000079429.5	309	121.988	0	0
ENSDART00000163689.2	4714	4512.95	297.227	2.88142
ENSDART00000186945.1	4311	4109.95	0	0
ENSDART00000162191.2	4164	3962.95	116.857	1.29008
ENSDART00000172853.2	1430	1228.95	2	0.0711991
ENSDART00000146277.2	476	276.85	0	0
ENSDART00000132656.2	1044	842.951	23	1.19373
ENSDART00000148123.2	1632	1430.95	0	0
ENSDART00000126064.3	1350	1148.95	35	1.33274
ENSDART00000148039.2	2651	2449.95	0	0
ENSDART00000145715.3	2373	2171.95	188.483	3.79665
ENSDART00000134370.2	1015	813.951	164.414	8.83731
ENSDART00000027550.8	2213	2011.95	1.59211e-06	3.46206e-08
ENSDART00000187738.1	4195	3993.95	121.826	1.33449
ENSDART00000013148.7	2870	2668.95	879.558	14.4179
ENSDART00000097982.6	3118	2916.95	124.357	1.86518
ENSDART00000184910.1	7488	7286.95	289.237	1.73655
ENSDART00000058789.7	4656	4454.95	7410.57	72.7759
ENSDART00000129916.3	1074	872.951	111	5.56304
ENSDART00000190411.1	628	427.106	0	0
ENSDART00000166873.2	464	265.192	0	0
ENSDART00000079050.7	1165	963.951	3190	144.782
ENSDART00000132034.2	992	790.951	0	0
ENSDART00000132126.2	715	514.03	0	0
ENSDART00000124534.4	5065	4863.95	2000.54	17.9944
ENSDART00000136680.2	720	519.03	287.294	24.2166
ENSDART00000128187.4	919	717.951	1251.03	76.2343
ENSDART00000131714.3	734	533.03	61.9587	5.08546
ENSDART00000138396.2	643	442.05	0	0
ENSDART00000022019.8	1630	1428.95	59.4779	1.82103
ENSDART00000098059.5	1237	1035.95	0	0
ENSDART00000182153.1	3485	3283.95	0	0
ENSDART00000122626.3	4028	3826.95	2775.27	31.7272
ENSDART00000164488.2	3932	3730.95	0	0
ENSDART00000074923.5	1400	1198.95	1112.45	40.5937
ENSDART00000167050.2	3539	3337.95	0	0
ENSDART00000180074.1	1175	973.951	0	0
ENSDART00000004679.8	408	211.404	20	4.13901
ENSDART00000123487.3	843	641.979	196.514	13.3922
ENSDART00000122722.3	919	717.951	55.486	3.38117
ENSDART00000099333.6	845	643.979	348.016	23.6432
ENSDART00000142552.2	561	360.427	10.334	1.25438
ENSDART00000154993.3	3540	3338.95	286.65	3.75596
ENSDART00000075626.5	1119	917.951	0	0
ENSDART00000162786.2	834	632.979	117.881	8.14766
ENSDART00000160716.2	1006	804.951	3.33315	0.181161
ENSDART00000173965.2	10367	10166	700.304	3.01382
ENSDART00000173538.2	764	563.006	3.69606	0.287213
ENSDART00000141914.3	856	654.951	31.212	2.08493
ENSDART00000143084.3	2822	2620.95	405.093	6.762
ENSDART00000131504.2	669	468.03	9.69455	0.906219
ENSDART00000147878.2	820	619.006	128	9.04678
ENSDART00000190625.1	549	348.489	0	0
ENSDART00000145597.2	740	539.03	35.4022	2.8734
ENSDART00000049373.7	3055	2853.95	871.59	13.3612
ENSDART00000142038.2	759	558.006	170.036	13.3316
ENSDART00000181978.1	4296	4094.95	154.731	1.65313
ENSDART00000171357.3	4365	4163.95	913.962	9.60288
ENSDART00000164865.2	220	56.6903	50.5814	39.0356
ENSDART00000141502.2	1208	1006.95	5	0.21724
ENSDART00000061203.6	2400	2198.95	1111.96	22.1235
ENSDART00000145390.2	673	472.03	7.03881	0.652392
ENSDART00000015547.9	1075	873.951	1.99616	0.0999283
ENSDART00000142111.2	638	437.069	2.13875	0.214086
ENSDART00000192758.1	637	436.069	29.8651	2.99632
ENSDART00000156593.3	577	376.332	36.6236	4.25764
ENSDART00000154676.2	636	435.069	0	0
ENSDART00000168811.2	2698	2496.95	0	0
ENSDART00000172216.2	2357	2155.95	0	0
ENSDART00000144471.3	2046	1844.95	0	0
ENSDART00000193397.1	2402	2200.95	127.336	2.53115
ENSDART00000110167.4	4387	4185.95	1225.1	12.8044
ENSDART00000191092.1	4546	4344.95	63.2561	0.636936
ENSDART00000020270.7	1738	1536.95	24.8712	0.707972
ENSDART00000188591.1	811	610.006	19.1288	1.37193
ENSDART00000136397.2	782	581.006	10	0.753005
ENSDART00000131919.4	5081	4879.95	2	0.0179305
ENSDART00000153033.2	913	711.951	0	0
ENSDART00000037195.5	5289	5087.95	0	0
ENSDART00000139293.3	1483	1281.95	33	1.12622
ENSDART00000135060.3	3190	2988.95	132.368	1.93751
ENSDART00000160533.2	236	66.799	0	0
ENSDART00000097531.5	583	382.299	578	66.1459
ENSDART00000018095.8	2062	1860.95	815.876	19.1809
ENSDART00000000698.9	1153	951.951	0	0
ENSDART00000127753.4	7204	7002.95	1099.1	6.86651
ENSDART00000163451.2	2424	2222.95	2.68813	0.0529054
ENSDART00000102725.5	2999	2797.95	563.071	8.80445
ENSDART00000155267.2	3419	3217.95	88	1.19642
ENSDART00000145959.3	2529	2327.95	15.8658	0.298173
ENSDART00000144592.2	915	713.951	11.1342	0.682289
ENSDART00000089961.6	1337	1135.95	0	0
ENSDART00000137875.2	510	310.073	0	0
ENSDART00000053871.5	1814	1612.95	0	0
ENSDART00000164158.2	1025	823.951	500.44	26.5723
ENSDART00000168205.2	1215	1013.95	30.2002	1.30308
ENSDART00000122222.3	2390	2188.95	274.169	5.47976
ENSDART00000037346.8	896	694.951	0	0
ENSDART00000134525.2	473	273.898	0	0
ENSDART00000193469.1	1835	1633.95	5	0.133878
ENSDART00000149305.3	619	418.143	101.444	10.6141
ENSDART00000149636.2	578	377.332	10.6617	1.23618
ENSDART00000148728.3	2327	2125.95	1430.21	29.4323
ENSDART00000150099.2	372	177.609	42.582	10.4891
ENSDART00000159094.2	3120	2918.95	506.182	7.5868
ENSDART00000155844.3	2482	2280.95	110.61	2.12156
ENSDART00000082475.7	1060	858.951	0	0
ENSDART00000185541.1	1719	1517.95	191.39	5.51622
ENSDART00000146784.2	790	589.006	7.92486	0.588641
ENSDART00000137661.3	841	639.979	0	0
ENSDART00000141769.3	772	571.006	143.133	10.9668
ENSDART00000036680.8	2249	2047.95	766.124	16.3666
ENSDART00000173820.2	1700	1498.95	12.6337	0.368742
ENSDART00000173983.2	749	548.006	26.2606	2.09652
ENSDART00000128801.3	663	462.05	9.10567	0.862189
ENSDART00000140936.2	936	734.951	53.0907	3.16038
ENSDART00000146473.2	1298	1096.95	135.94	5.42176
ENSDART00000092277.6	2195	1993.95	692.756	15.2
ENSDART00000165440.2	3254	3052.95	0	0
ENSDART00000180562.1	3049	2847.95	0	0
ENSDART00000063703.5	2378	2176.95	5.14932	0.103486
ENSDART00000161065.2	1173	971.951	0	0
ENSDART00000187707.1	1229	1027.95	25.8507	1.10022
ENSDART00000144175.3	2306	2104.95	33	0.685884
ENSDART00000052660.7	1487	1285.95	21	0.714453
ENSDART00000137344.2	891	689.951	0	0
ENSDART00000037361.10	4994	4792.95	2051.88	18.7295
ENSDART00000173629.2	5144	4942.95	189.219	1.67478
ENSDART00000173953.2	5078	4876.95	0	0
ENSDART00000133486.2	212	52.269	50.5671	42.3256
ENSDART00000133491.2	836	634.979	5.33631	0.367672
ENSDART00000163642.2	1075	873.951	6	0.300361
ENSDART00000159428.2	770	569.006	0	0
ENSDART00000142688.2	1203	1001.95	0	0
ENSDART00000133832.2	1125	923.951	4	0.189404
ENSDART00000163132.2	2100	1898.95	19	0.437743
ENSDART00000019104.7	1298	1096.95	0	0
ENSDART00000148020.3	3677	3475.95	367.283	4.62281
ENSDART00000136250.2	869	667.951	8.42156	0.551604
ENSDART00000147426.3	1537	1335.95	457.123	14.97
ENSDART00000136375.2	869	667.951	55	3.60244
ENSDART00000149294.3	540	339.654	2.21615	0.285458
ENSDART00000149773.3	8070	7868.95	180.532	1.00373
ENSDART00000041685.8	3708	3506.95	25.5582	0.318845
ENSDART00000154333.2	2818	2616.95	0	0
ENSDART00000179964.1	1230	1028.95	17.5449	0.745993
ENSDART00000135716.3	929	727.951	9.56359	0.574775
ENSDART00000141563.2	961	759.951	72.1113	4.15142
ENSDART00000005724.9	3863	3661.95	167.447	2.00053
ENSDART00000191154.1	4242	4040.95	287.878	3.11676
ENSDART00000164413.2	2564	2362.95	88.7516	1.64324
ENSDART00000172316.2	2152	1950.95	0	0
ENSDART00000167093.2	747	546.006	22.2974	1.78663
ENSDART00000123253.3	2060	1858.95	170.631	4.01577
ENSDART00000127554.3	1935	1733.95	147.872	3.73103
ENSDART00000081852.5	2540	2338.95	865.781	16.1944
ENSDART00000029485.8	1828	1626.95	185.2	4.98018
ENSDART00000124574.3	606	405.214	2	0.215936
ENSDART00000170129.2	1019	817.951	0	0
ENSDART00000192304.1	837	635.979	0	0
ENSDART00000153088.2	974	772.951	0	0
ENSDART00000127291.4	3903	3701.95	4.76812	0.0563502
ENSDART00000130494.3	1845	1643.95	0	0
ENSDART00000153654.2	3277	3075.95	181.02	2.5747
ENSDART00000188408.1	7869	7667.95	839.98	4.79257
ENSDART00000153406.2	2648	2446.95	27	0.482745
ENSDART00000153243.2	743	542.006	0	0
ENSDART00000184101.1	411	214.207	687.379	140.392
ENSDART00000145721.2	695	494.03	0	0
ENSDART00000100885.6	2993	2791.95	38	0.595463
ENSDART00000039482.5	1809	1607.95	45.923	1.2495
ENSDART00000169706.3	5447	5245.95	346.077	2.88621
ENSDART00000125536.4	4099	3897.95	2747.53	30.8379
ENSDART00000077908.5	2256	2054.95	110.884	2.36072
ENSDART00000122679.3	2202	2000.95	43.7251	0.956034
ENSDART00000077901.5	2416	2214.95	0	0
ENSDART00000077894.6	1089	887.951	0	0
ENSDART00000138630.3	1726	1524.95	81.1387	2.32783
ENSDART00000054843.7	1769	1567.95	505.861	14.1149
ENSDART00000163259.2	815	614.006	1.01595	0.0723898
ENSDART00000159084.2	1583	1381.95	48.1276	1.52363
ENSDART00000010813.9	2763	2561.95	97	1.65646
ENSDART00000001359.8	873	671.951	8	0.520873
ENSDART00000045909.8	1643	1441.95	0	0
ENSDART00000132381.3	6287	6085.95	1310.26	9.41904
ENSDART00000089787.6	8162	7960.95	1.83369	0.0100772
ENSDART00000169220.2	8129	7927.95	782.327	4.31724
ENSDART00000191764.1	4053	3851.95	2386.77	27.1087
ENSDART00000097364.4	1862	1660.95	269.932	7.11012
ENSDART00000162568.2	2259	2057.95	0.0772104	0.00164142
ENSDART00000079449.5	1211	1009.95	7	0.303233
ENSDART00000140592.2	638	437.069	3.25549	0.325871
ENSDART00000142101.2	741	540.03	16.9277	1.37139
ENSDART00000147695.2	719	518.03	0	0
ENSDART00000132050.2	3062	2860.95	979.565	14.9797
ENSDART00000182767.1	3721	3519.95	56.2897	0.699635
ENSDART00000133873.2	1043	841.951	208.237	10.8206
ENSDART00000145115.4	984	782.951	374.569	20.9304
ENSDART00000151175.2	809	608.006	85.1431	6.12661
ENSDART00000008595.11	1486	1284.95	2204.77	75.0683
ENSDART00000145225.3	743	542.006	82.6214	6.6691
ENSDART00000143221.2	701	500.03	66.2115	5.79317
ENSDART00000166807.2	2920	2718.95	50.1217	0.806498
ENSDART00000081046.5	2124	1922.95	105.255	2.39472
ENSDART00000134670.3	1448	1246.95	141.383	4.96051
ENSDART00000193668.1	1635	1433.95	0	0
ENSDART00000009172.10	2497	2295.95	1006.36	19.1765
ENSDART00000139017.2	777	576.006	0	0
ENSDART00000038824.8	1194	992.951	0	0
ENSDART00000185134.1	3003	2801.95	108	1.68633
ENSDART00000144355.3	463	264.238	38.8534	6.43298
ENSDART00000141401.3	831	629.979	224.978	15.624
ENSDART00000046959.5	4227	4025.95	1824	19.8215
ENSDART00000185762.1	4617	4415.95	0	0
ENSDART00000158440.2	4670	4468.95	809.6	7.92582
ENSDART00000164348.2	2415	2213.95	0	0
ENSDART00000191414.1	2905	2703.95	0	0
ENSDART00000170143.2	2477	2275.95	0	0
ENSDART00000187058.1	2836	2634.95	0	0
ENSDART00000136071.3	669	468.03	0	0
ENSDART00000111786.4	662	461.05	0	0
ENSDART00000146483.3	673	472.03	0	0
ENSDART00000143501.2	2031	1829.95	0	0
ENSDART00000066780.6	2099	1897.95	0	0
ENSDART00000124716.3	6707	6505.95	10045	67.5489
ENSDART00000180775.1	177	34.5993	4	5.05791
ENSDART00000152517.2	3050	2848.95	0	0
ENSDART00000185545.1	4136	3934.95	0	0
ENSDART00000182306.1	4367	4165.95	100.015	1.05034
ENSDART00000143658.3	3867	3665.95	158	1.8856
ENSDART00000039280.6	2846	2644.95	2845	47.0591
ENSDART00000132909.3	6852	6650.95	260	1.71028
ENSDART00000028856.5	6753	6551.95	0	0
ENSDART00000173772.2	631	430.087	0	0
ENSDART00000173506.2	529	328.77	71.9559	9.57531
ENSDART00000039657.9	812	611.006	104.866	7.50875
ENSDART00000173737.2	402	205.597	43.3423	9.22304
ENSDART00000173904.2	751	550.006	0	0
ENSDART00000173686.2	487	287.604	153.295	23.3192
ENSDART00000173453.2	3089	2887.95	255.213	3.86627
ENSDART00000173540.2	721	520.03	49.1043	4.13115
ENSDART00000173940.2	639	438.05	0	0
ENSDART00000173906.2	753	552.006	0	0
ENSDART00000016214.9	3780	3578.95	7431.46	90.8442
ENSDART00000083213.6	2190	1988.95	0	0
ENSDART00000166618.3	1799	1597.95	11	0.301168
ENSDART00000057601.6	1124	922.951	199.793	9.47067
ENSDART00000152745.2	1045	843.951	821.207	42.5711
ENSDART00000168036.2	2088	1886.95	3	0.0695568
ENSDART00000158190.2	1561	1359.95	53.8855	1.73351
ENSDART00000171717.2	1020	818.951	0	0
ENSDART00000187551.1	837	635.979	0	0
ENSDART00000138691.4	1703	1501.95	15	0.436933
ENSDART00000152523.2	847	645.979	0	0
ENSDART00000152786.3	2826	2624.95	58.2135	0.970244
ENSDART00000152422.2	422	224.695	0	0
ENSDART00000182309.1	4846	4644.95	231.056	2.17628
ENSDART00000162245.2	1207	1005.95	113.29	4.92711
ENSDART00000131142.3	879	677.951	0	0
ENSDART00000136217.2	4104	3902.95	2815	31.5547
ENSDART00000058496.7	4194	3992.95	1760.32	19.2875
ENSDART00000188643.1	4437	4235.95	25.6837	0.265268
ENSDART00000188334.1	4293	4091.95	0	0
ENSDART00000055563.5	633	432.069	105	10.632
ENSDART00000108935.3	2548	2346.95	1648.47	30.7296
ENSDART00000170376.3	4365	4163.95	175	1.8387
ENSDART00000181711.1	4175	3973.95	0	0
ENSDART00000141255.3	1001	799.951	0	0
ENSDART00000136043.2	807	606.006	16.1578	1.1665
ENSDART00000128562.3	247	74.194	0	0
ENSDART00000186284.1	3570	3368.95	479.373	6.22526
ENSDART00000150171.3	1447	1245.95	32.8201	1.15244
ENSDART00000148810.3	1971	1769.95	54.2369	1.34064
ENSDART00000129523.3	688	487.03	0	0
ENSDART00000022963.6	2562	2360.95	70	1.29715
ENSDART00000149923.2	748	547.006	4.80048	0.383947
ENSDART00000131606.3	614	413.161	14.268	1.51086
ENSDART00000132450.3	415	218.084	0	0
ENSDART00000137012.4	5891	5689.95	92.7111	0.712857
ENSDART00000149721.2	924	722.951	8.22036	0.497463
ENSDART00000145866.2	2574	2372.95	10	0.18437
ENSDART00000131939.2	733	532.03	0	0
ENSDART00000136649.4	1680	1478.95	122	3.60898
ENSDART00000154299.3	700	499.03	0	0
ENSDART00000133723.3	810	609.006	0	0
ENSDART00000151437.3	1556	1354.95	563.17	18.1842
ENSDART00000075100.5	1362	1160.95	281.583	10.6114
ENSDART00000155400.2	1962	1760.95	1264.16	31.4074
ENSDART00000153755.2	769	568.006	73.3947	5.65315
ENSDART00000153857.2	475	275.85	0	0
ENSDART00000184787.1	420	222.745	7.28922	1.4317
ENSDART00000151161.2	1795	1593.95	0	0
ENSDART00000171808.2	9725	9523.95	189.067	0.868517
ENSDART00000164670.3	9512	9310.95	444.933	2.09064
ENSDART00000079402.6	1811	1609.95	72.3521	1.96615
ENSDART00000083229.4	828	627.006	37	2.58172
ENSDART00000153016.2	764	563.006	55.4835	4.31151
ENSDART00000141252.3	645	444.05	10.3454	1.01928
ENSDART00000152949.3	715	514.03	0	0
ENSDART00000062350.6	1618	1416.95	345.171	10.6576
ENSDART00000134661.2	2209	2007.95	454.03	9.89261
ENSDART00000150517.2	857	655.951	129.01	8.60459
ENSDART00000133255.3	1345	1143.95	33.9598	1.29878
ENSDART00000114384.4	5977	5775.95	3974	30.1012
ENSDART00000006043.6	1878	1676.95	81	2.11321
ENSDART00000113314.4	1208	1006.95	0	0
ENSDART00000172709.2	4638	4436.95	1447.92	14.277
ENSDART00000183048.1	4342	4140.95	294.01	3.10629
ENSDART00000181577.1	4441	4239.95	867.994	8.95643
ENSDART00000170597.2	4489	4287.95	98.1553	1.00148
ENSDART00000147148.3	863	661.951	20.4269	1.35007
ENSDART00000151909.2	247	74.194	7.62097	4.49386
ENSDART00000151920.3	1437	1235.95	0	0
ENSDART00000152032.3	498	298.324	0	0
ENSDART00000150281.2	778	577.006	0	0
ENSDART00000147571.4	837	635.979	0	0
ENSDART00000151918.3	387	191.529	10.8823	2.4858
ENSDART00000152034.2	619	418.143	0	0
ENSDART00000190572.1	1821	1619.95	198.633	5.3645
ENSDART00000114256.4	801	600.006	81.4365	5.93803
ENSDART00000146020.2	463	264.238	3.14532	0.520773
ENSDART00000111566.4	6237	6035.95	1751.19	12.693
ENSDART00000052322.5	2817	2615.95	0	0
ENSDART00000018255.8	1560	1358.95	9243	297.569
ENSDART00000160542.2	1730	1528.95	6.02377	0.172367
ENSDART00000172336.2	488	288.566	0	0
ENSDART00000079437.6	1909	1707.95	184	4.71326
ENSDART00000163059.2	2715	2513.95	24.6302	0.428638
ENSDART00000129227.3	1380	1178.95	0	0
ENSDART00000143728.3	1910	1708.95	808.893	20.7081
ENSDART00000145008.2	667	466.03	54.0997	5.07879
ENSDART00000174001.2	4486	4284.95	148.552	1.51675
ENSDART00000173755.2	539	338.669	0	0
ENSDART00000151421.2	513	312.978	0	0
ENSDART00000019053.7	1061	859.951	162	8.24177
ENSDART00000180758.1	1408	1206.95	0	0
ENSDART00000123004.3	979	777.951	0	0
ENSDART00000109379.3	2007	1805.95	554	13.4209
ENSDART00000033669.8	1306	1104.95	133	5.26608
ENSDART00000009827.7	1914	1712.95	308	7.86656
ENSDART00000173471.2	785	584.006	0	0
ENSDART00000173809.2	2802	2600.95	0	0
ENSDART00000052906.6	6837	6635.95	89.4719	0.589878
ENSDART00000015279.6	1064	862.951	8	0.405586
ENSDART00000184730.1	1260	1058.95	0	0
ENSDART00000164798.2	1443	1241.95	0	0
ENSDART00000140150.2	1208	1006.95	0	0
ENSDART00000131956.3	1238	1036.95	0	0
ENSDART00000157250.3	771	570.006	0	0
