target_id	length	eff_length	est_counts	tpm
ENSDART00000101077.5	936	732.677	0	0
ENSDART00000139143.2	734	530.731	0	0
ENSDART00000166393.1	2386	2182.63	551.031	11.5246
ENSDART00000161842.1	722	518.747	87.0362	7.65905
ENSDART00000170877.1	590	387.084	0	0
ENSDART00000165461.1	347	152.803	28.6167	8.54907
ENSDART00000171631.1	455	253.823	20.4522	3.67824
ENSDART00000169005.1	736	532.731	111.686	9.57022
ENSDART00000137932.2	1485	1281.63	0	0
ENSDART00000149842.3	2784	2580.63	1389.9	24.5861
ENSDART00000130147.4	6168	5964.63	2081.81	15.9326
ENSDART00000051907.7	2173	1969.63	0	0
ENSDART00000155272.2	422	222.058	4.68608	0.963324
ENSDART00000075223.6	483	281.097	578.44	93.9362
ENSDART00000155446.2	501	298.824	24.8743	3.79984
ENSDART00000134055.2	2007	1803.63	0	0
ENSDART00000110947.4	1300	1096.63	0	0
ENSDART00000147431.3	1310	1106.63	0	0
ENSDART00000132000.3	1316	1112.63	0	0
ENSDART00000145155.2	624	420.936	191.69	20.7881
ENSDART00000083416.7	1302	1098.63	0	0
ENSDART00000164709.3	1475	1271.63	967	34.7133
ENSDART00000150182.2	2316	2112.63	212.351	4.5884
ENSDART00000155754.3	2342	2138.63	348.779	7.44466
ENSDART00000109459.4	1518	1314.63	272.221	9.45253
ENSDART00000173306.2	387	189.044	0	0
ENSDART00000165075.2	1387	1183.63	13	0.501369
ENSDART00000145570.2	1351	1147.63	0	0
ENSDART00000182074.1	1248	1044.63	60.0795	2.62539
ENSDART00000089274.7	2655	2451.63	832.305	15.4974
ENSDART00000148806.2	902	698.677	52.6742	3.44153
ENSDART00000149523.2	936	732.677	33.0985	2.06218
ENSDART00000191398.1	2216	2012.63	148.922	3.37773
ENSDART00000142056.3	11676	11472.6	5036.43	20.0397
ENSDART00000187526.1	8613	8409.63	2027.21	11.004
ENSDART00000150919.3	1461	1257.63	208	7.54989
ENSDART00000151034.2	534	331.406	0	0
ENSDART00000060745.5	496	293.896	12218	1897.74
ENSDART00000139598.4	9581	9377.63	5431.98	26.4421
ENSDART00000159645.2	4662	4458.63	3080.35	31.5376
ENSDART00000154780.2	1371	1167.63	0	0
ENSDART00000102224.5	1308	1104.63	0	0
ENSDART00000036057.6	938	734.677	0	0
ENSDART00000101177.4	1783	1579.63	194.877	5.63166
ENSDART00000151336.2	2431	2227.63	30.6524	0.628134
ENSDART00000174291.2	1165	961.631	97.5503	4.63074
ENSDART00000132323.3	2521	2317.63	379.259	7.47003
ENSDART00000183816.1	2549	2345.63	0	0
ENSDART00000189262.1	375	177.985	0	0
ENSDART00000101671.5	2956	2752.63	2076	34.4278
ENSDART00000135603.3	2985	2781.63	0	0
ENSDART00000143127.3	2292	2088.63	234	5.11428
ENSDART00000132191.2	565	362.208	0	0
ENSDART00000011283.7	2852	2648.63	232.185	4.00169
ENSDART00000164816.3	1900	1696.63	0	0
ENSDART00000028016.8	2805	2601.63	698	12.2473
ENSDART00000144103.2	1020	816.631	0	0
ENSDART00000099462.4	3035	2831.63	5.95819	0.0960524
ENSDART00000048550.8	690	486.762	0	0
ENSDART00000161182.2	630	426.924	0	0
ENSDART00000145976.2	848	644.697	6996.13	495.374
ENSDART00000152365.2	1130	926.631	1887.82	93.0003
ENSDART00000035096.6	2084	1880.63	18312.1	444.494
ENSDART00000133845.2	804	600.697	6057.08	460.297
ENSDART00000115032.2	3295	3091.63	1569.8	23.1786
ENSDART00000155392.2	2906	2702.63	21.0475	0.355503
ENSDART00000191508.1	1008	804.631	0	0
ENSDART00000014785.8	1956	1752.63	15	0.390689
ENSDART00000139346.2	467	265.46	0	0
ENSDART00000142321.2	894	690.677	0	0
ENSDART00000134166.2	864	660.677	0	0
ENSDART00000132415.2	819	615.697	0	0
ENSDART00000141402.2	711	507.747	0	0
ENSDART00000147532.3	2354	2150.63	0	0
ENSDART00000086260.6	1012	808.631	0	0
ENSDART00000139035.3	853	649.677	19	1.33502
ENSDART00000147002.2	2090	1886.63	0	0
ENSDART00000190841.1	2240	2036.63	0	0
ENSDART00000168903.2	1115	911.631	0	0
ENSDART00000169465.2	519	316.602	0	0
ENSDART00000045410.7	835	631.697	29	2.09565
ENSDART00000127270.3	854	650.677	92	6.45435
ENSDART00000023210.10	2775	2571.63	97.2604	1.72646
ENSDART00000157265.2	2077	1873.63	0	0
ENSDART00000175160.2	1493	1289.63	0	0
ENSDART00000152560.3	1112	908.631	0	0
ENSDART00000171552.2	732	528.731	0	0
ENSDART00000123674.3	1707	1503.63	127.759	3.87866
ENSDART00000066720.2	1554	1350.63	76.2405	2.57679
ENSDART00000168651.2	1854	1650.63	14	0.387176
ENSDART00000100098.5	3766	3562.63	0	0
ENSDART00000077898.6	1820	1616.63	397	11.2101
ENSDART00000155398.2	902	698.677	0	0
ENSDART00000065038.5	2140	1936.63	1795.72	42.3275
ENSDART00000185446.1	5759	5555.63	339.376	2.78855
ENSDART00000167878.2	1777	1573.63	48	1.39242
ENSDART00000125754.4	1202	998.631	0	0
ENSDART00000156155.2	844	640.697	0	0
ENSDART00000187298.1	4200	3996.63	232.962	2.66086
ENSDART00000135406.3	4565	4361.63	339.818	3.55654
ENSDART00000131996.2	370	173.476	0	0
ENSDART00000111028.3	8097	7893.63	197.182	1.1403
ENSDART00000163083.2	4415	4211.63	0	0
ENSDART00000134311.3	687	483.762	0	0
ENSDART00000146783.2	830	626.697	67.0404	4.88325
ENSDART00000143639.3	4399	4195.63	1778.2	19.347
ENSDART00000101779.6	1528	1324.63	0	0
ENSDART00000158733.2	1891	1687.63	28	0.757375
ENSDART00000170517.2	874	670.677	104.7	7.12627
ENSDART00000062858.6	1646	1442.63	519	16.4226
ENSDART00000151908.3	3201	2997.63	99	1.5076
ENSDART00000028407.9	2688	2484.63	0	0
ENSDART00000193636.1	2511	2307.63	0	0
ENSDART00000158894.2	1887	1683.63	0	0
ENSDART00000170050.2	1160	956.631	221	10.5458
ENSDART00000145347.2	1973	1769.63	0	0
ENSDART00000128457.4	2085	1881.63	451	10.9414
ENSDART00000005263.9	1650	1446.63	619.533	19.5496
ENSDART00000143770.2	716	512.747	46.1542	4.10902
ENSDART00000137558.3	756	552.731	0	0
ENSDART00000146963.3	757	553.731	0	0
ENSDART00000134900.3	772	568.714	0	0
ENSDART00000147569.2	920	716.677	0	0
ENSDART00000151557.2	802	598.697	6	0.457483
ENSDART00000150896.3	540	337.355	0	0
ENSDART00000151149.3	557	354.24	0	0
ENSDART00000167596.3	1146	942.631	0	0
ENSDART00000144227.2	463	261.588	31.7657	5.54334
ENSDART00000144989.2	367	170.733	0	0
ENSDART00000123596.4	737	533.731	466.541	39.9023
ENSDART00000057605.7	2605	2401.63	2324.27	44.1784
ENSDART00000184722.1	1006	802.631	1581.7	89.9575
ENSDART00000159585.2	2971	2767.63	190.73	3.14587
ENSDART00000141501.2	892	688.677	0	0
ENSDART00000143440.2	663	459.776	0	0
ENSDART00000052004.5	1918	1714.63	278.386	7.41151
ENSDART00000111203.5	1052	848.631	46	2.4744
ENSDART00000028940.5	1241	1037.63	31	1.3638
ENSDART00000161163.2	772	568.714	0	0
ENSDART00000115157.4	1516	1312.63	0	0
ENSDART00000180416.1	3449	3245.63	1057.92	14.8793
ENSDART00000167882.2	2494	2290.63	3868.76	77.0987
ENSDART00000168890.2	3828	3624.63	507.169	6.38733
ENSDART00000169211.2	3828	3624.63	490.563	6.17819
ENSDART00000172179.2	3395	3191.63	1162.51	16.627
ENSDART00000146175.4	11115	10911.6	5180.1	21.671
ENSDART00000137871.2	486	284.062	0	0
ENSDART00000188953.1	9057	8853.63	630.026	3.24839
ENSDART00000090254.7	9180	8976.63	3780.88	19.2269
ENSDART00000143765.3	2097	1893.63	362	8.72657
ENSDART00000139739.2	924	720.677	0	0
ENSDART00000039043.8	1760	1556.63	17	0.498533
ENSDART00000137349.2	609	406.011	0	0
ENSDART00000092113.5	2364	2160.63	500.76	10.5799
ENSDART00000141654.2	797	593.697	90.1516	6.93168
ENSDART00000043936.7	3544	3340.63	534.711	7.3067
ENSDART00000154835.4	3225	3021.63	0	0
ENSDART00000182761.1	3429	3225.63	0	0
ENSDART00000149194.2	225	59.115	8	6.17764
ENSDART00000060426.6	1194	990.631	27.791	1.28063
ENSDART00000127738.4	815	611.697	162.642	12.1375
ENSDART00000146053.2	780	576.697	0	0
ENSDART00000161213.2	858	654.677	21.9218	1.52855
ENSDART00000180799.1	2903	2699.63	12.658	0.214037
ENSDART00000132125.3	1662	1458.63	642.967	20.1221
ENSDART00000145262.2	759	555.731	25.0325	2.05622
ENSDART00000135585.2	485	283.071	0	0
ENSDART00000139683.2	656	452.804	0	0
ENSDART00000136575.3	1079	875.631	0	0
ENSDART00000058095.8	1232	1028.63	0	0
ENSDART00000160532.2	570	367.175	0	0
ENSDART00000144410.2	303	115.077	8	3.17345
ENSDART00000134920.3	393	194.671	0	0
ENSDART00000142942.2	320	129.19	0	0
ENSDART00000039585.9	2088	1884.63	118.662	2.87419
ENSDART00000086263.7	1838	1634.63	116.775	3.26108
ENSDART00000167075.2	1829	1625.63	0	0
ENSDART00000134846.2	829	625.697	16	1.16731
ENSDART00000173647.2	2422	2218.63	2	0.0411505
ENSDART00000146143.3	2072	1868.63	17.1554	0.41909
ENSDART00000149061.3	3459	3255.63	811	11.3715
ENSDART00000154669.2	1580	1376.63	1516	50.2704
ENSDART00000156801.2	708	504.747	0	0
ENSDART00000151218.2	885	681.677	23.8099	1.59444
ENSDART00000088340.5	924	720.677	150.237	9.51626
ENSDART00000151280.3	854	650.677	0	0
ENSDART00000162297.2	836	632.697	10.1647	0.733383
ENSDART00000137026.3	5265	5061.63	1194.61	10.7737
ENSDART00000009092.9	5484	5280.63	76.2339	0.659011
ENSDART00000103138.3	2342	2138.63	11	0.234794
ENSDART00000165374.2	7333	7129.63	11107	71.1148
ENSDART00000161983.2	575	372.152	0	0
ENSDART00000160989.2	721	517.747	0	0
ENSDART00000169052.2	1818	1614.63	656.163	18.5511
ENSDART00000158377.2	893	689.677	38.1983	2.5283
ENSDART00000158239.2	1119	915.631	0	0
ENSDART00000190120.1	1129	925.631	105.638	5.20972
ENSDART00000184477.1	1624	1420.63	0	0
ENSDART00000191997.1	1751	1547.63	0	0
ENSDART00000181440.1	1479	1275.63	0	0
ENSDART00000137895.2	799	595.697	0	0
ENSDART00000164406.2	1870	1666.63	96.3523	2.63908
ENSDART00000138785.3	605	402.024	114.068	12.9522
ENSDART00000136377.3	970	766.655	639.932	38.1035
ENSDART00000160677.2	2497	2293.63	0	0
ENSDART00000157688.2	700	496.747	0	0
ENSDART00000167921.2	589	386.084	0	0
ENSDART00000172666.2	2326	2122.63	586	12.6024
ENSDART00000159731.2	1064	860.631	119.319	6.32883
ENSDART00000182199.1	1218	1014.63	39.6809	1.78527
ENSDART00000174370.2	1922	1718.63	0	0
ENSDART00000158097.2	1702	1498.63	7.01452	0.213665
ENSDART00000168611.2	2517	2313.63	0	0
ENSDART00000137381.2	542	339.355	86.1097	11.5832
ENSDART00000103471.5	2826	2622.63	9643.3	167.849
ENSDART00000146847.2	1333	1129.63	746.591	30.1701
ENSDART00000033657.7	3834	3630.63	75.8442	0.95361
ENSDART00000114226.5	4186	3982.63	0	0
ENSDART00000143677.3	2733	2529.63	3.15576	0.0569479
ENSDART00000149485.2	647	443.831	0	0
ENSDART00000108735.3	594	391.084	13	1.51741
ENSDART00000132045.2	2923	2719.63	102.288	1.71689
ENSDART00000090346.6	3598	3394.63	158.063	2.12554
ENSDART00000100717.5	1674	1470.63	0	0
ENSDART00000100693.6	813	609.697	16	1.19794
ENSDART00000100714.5	1883	1679.63	0	0
ENSDART00000079863.7	2437	2233.63	851.171	17.3955
ENSDART00000134339.2	853	649.677	23.4814	1.64989
ENSDART00000105768.6	3901	3697.63	2884.06	35.605
ENSDART00000134380.2	1019	815.631	206.644	11.5654
ENSDART00000181182.1	4994	4790.63	127.504	1.21496
ENSDART00000141085.2	1042	838.631	0	0
ENSDART00000105939.4	2533	2329.63	247.373	4.84724
ENSDART00000129240.3	4153	3949.63	33.6273	0.388657
ENSDART00000154463.3	2070	1866.63	0	0
ENSDART00000144511.3	2339	2135.63	0	0
ENSDART00000164496.2	2439	2235.63	47.7347	0.974686
ENSDART00000162361.2	1299	1095.63	29.3344	1.2222
ENSDART00000031508.6	1815	1611.63	97	2.74749
ENSDART00000187825.1	4545	4341.63	0	0
ENSDART00000131995.3	584	381.107	1.25072	0.149811
ENSDART00000134530.3	871	667.677	0	0
ENSDART00000148326.3	2618	2414.63	624.202	11.8006
ENSDART00000185149.1	2107	1903.63	0	0
ENSDART00000162900.2	1002	798.631	128.547	7.34764
ENSDART00000178845.2	1961	1757.63	0	0
ENSDART00000012743.7	1961	1757.63	0	0
ENSDART00000110511.4	2121	1917.63	0	0
ENSDART00000165014.2	2985	2781.63	159	2.60932
ENSDART00000142247.3	611	407.987	0	0
ENSDART00000140652.2	650	446.831	15	1.53242
ENSDART00000061007.4	594	391.084	46	5.36931
ENSDART00000145788.2	626	422.936	4.06826	0.439101
ENSDART00000066386.6	2442	2238.63	4.93174	0.100565
ENSDART00000157127.3	1453	1249.63	49	1.78997
ENSDART00000153841.3	797	593.697	0	0
ENSDART00000040190.7	1811	1607.63	244.579	6.94486
ENSDART00000132317.3	835	631.697	0	0
ENSDART00000178521.2	4694	4490.63	56.3217	0.57253
ENSDART00000167399.2	2281	2077.63	0	0
ENSDART00000145295.2	640	436.871	16.5079	1.72492
ENSDART00000075826.5	1712	1508.63	46.4921	1.40678
ENSDART00000062855.5	2043	1839.63	346	8.5857
ENSDART00000135865.2	853	649.677	0	0
ENSDART00000160692.2	2302	2098.63	249.743	5.43234
ENSDART00000188094.1	743	539.731	0	0
ENSDART00000162396.2	2527	2323.63	332.085	6.52397
ENSDART00000161501.2	803	599.697	109.663	8.34755
ENSDART00000165414.2	2356	2152.63	774.252	16.4189
ENSDART00000154359.2	812	608.697	124.764	9.35663
ENSDART00000153573.2	688	484.762	0	0
ENSDART00000187423.1	688	484.762	626.236	58.9712
ENSDART00000105315.6	1504	1300.63	1.3466	0.0472624
ENSDART00000061739.4	1501	1297.63	24.6534	0.867273
ENSDART00000149877.2	1659	1455.63	120.296	3.77251
ENSDART00000148530.2	837	633.697	0	0
ENSDART00000050687.6	2124	1920.63	115	2.73328
ENSDART00000174315.2	3709	3505.63	0	0
ENSDART00000174182.2	394	195.569	0	0
ENSDART00000164165.2	1656	1452.63	0	0
ENSDART00000061134.7	5841	5637.63	0	0
ENSDART00000154505.4	6027	5823.63	1399	10.9662
ENSDART00000152973.2	3874	3670.63	261.258	3.24908
ENSDART00000190361.1	1368	1164.63	71.2173	2.79144
ENSDART00000186147.1	1761	1557.63	25.5243	0.74803
ENSDART00000182562.1	1743	1539.63	0	0
ENSDART00000188546.1	1725	1521.63	0	0
ENSDART00000185442.1	1695	1491.63	0	0
ENSDART00000144216.2	1399	1195.63	0	0
ENSDART00000183555.1	1239	1035.63	0	0
ENSDART00000187527.1	1269	1065.63	21	0.899586
ENSDART00000098363.5	1197	993.631	70	3.21591
ENSDART00000172868.2	5834	5630.63	1249.29	10.1283
ENSDART00000079164.5	1782	1578.63	0	0
ENSDART00000014528.9	1180	976.631	0	0
ENSDART00000132685.3	1800	1596.63	0	0
ENSDART00000142596.2	1410	1206.63	0	0
ENSDART00000168635.2	1644	1440.63	48	1.52096
ENSDART00000164845.2	847	643.697	196.173	13.912
ENSDART00000129393.3	2733	2529.63	1772.83	31.9919
ENSDART00000157959.2	2335	2131.63	0	0
ENSDART00000024925.6	2870	2666.63	1013	17.3411
ENSDART00000101203.5	1252	1048.63	181	7.87928
ENSDART00000161593.2	5323	5119.63	3841.1	34.249
ENSDART00000187660.1	6952	6748.63	273.044	1.84692
ENSDART00000151614.2	2191	1987.63	22	0.505263
ENSDART00000014703.7	3023	2819.63	56.7901	0.919414
ENSDART00000176966.2	1037	833.631	19.2099	1.05192
ENSDART00000143642.2	979	775.655	623	36.6649
ENSDART00000073712.6	882	678.677	37	2.48868
ENSDART00000187054.1	756	552.731	0	0
ENSDART00000023537.5	1089	885.631	143.74	7.40891
ENSDART00000060766.4	3232	3028.63	6912.24	104.184
ENSDART00000132036.2	1437	1233.63	97.084	3.59247
ENSDART00000185664.1	1293	1089.63	0	0
ENSDART00000190849.1	855	651.677	63.0921	4.4195
ENSDART00000183960.1	1431	1227.63	208.151	7.74002
ENSDART00000084353.6	1269	1065.63	121.672	5.21213
ENSDART00000001424.8	1268	1064.63	87.9178	3.76971
ENSDART00000168074.2	941	737.677	64.0822	3.96553
ENSDART00000002826.9	1873	1669.63	558.727	15.276
ENSDART00000155657.2	780	576.697	0	0
ENSDART00000191346.1	5018	4814.63	1353.84	12.8362
ENSDART00000020542.10	9183	8979.63	2564.01	13.0344
ENSDART00000180354.1	3652	3448.63	654.964	8.66965
ENSDART00000066963.4	778	574.697	660.469	52.4619
ENSDART00000133347.2	619	415.962	30.5314	3.35061
ENSDART00000129963.3	968	764.655	14.9037	0.889729
ENSDART00000122930.3	2367	2163.63	312.062	6.58398
ENSDART00000128811.3	1150	946.631	0	0
ENSDART00000163798.2	1456	1252.63	122.427	4.46153
ENSDART00000162202.2	514	311.63	77	11.2793
ENSDART00000158172.2	380	182.56	45.6854	11.4235
ENSDART00000170686.2	1314	1110.63	43.3146	1.78031
ENSDART00000131255.2	1431	1227.63	0	0
ENSDART00000180182.1	1872	1668.63	0	0
ENSDART00000156988.2	646	442.844	15	1.54622
ENSDART00000077895.4	725	521.747	633	55.3827
ENSDART00000145858.2	811	607.697	0	0
ENSDART00000066380.6	1873	1669.63	0	0
ENSDART00000162193.2	1491	1287.63	75.4502	2.67485
ENSDART00000004780.10	3346	3142.63	2813.74	40.8715
ENSDART00000141062.2	898	694.677	5.26044	0.345676
ENSDART00000101205.4	2175	1971.63	12.0835	0.279769
ENSDART00000129619.3	323	131.774	0	0
ENSDART00000182921.1	1196	992.631	13.9165	0.639987
ENSDART00000150744.2	212	51.455	0	0
ENSDART00000060181.6	1424	1220.63	67.9386	2.54075
ENSDART00000156811.2	1900	1696.63	1254	33.7396
ENSDART00000155217.2	2602	2398.63	133	2.53115
ENSDART00000150389.2	2251	2047.63	367.934	8.20254
ENSDART00000184175.1	2123	1919.63	387.066	9.20446
ENSDART00000109573.3	7551	7347.63	211.738	1.31547
ENSDART00000185407.1	6533	6329.63	0	0
ENSDART00000180856.1	6525	6321.63	126.749	0.915262
ENSDART00000181846.1	5949	5745.63	0	0
ENSDART00000181221.1	4278	4074.63	73.5128	0.823579
ENSDART00000186901.1	6317	6113.63	0	0
ENSDART00000139774.3	831	627.697	0	0
ENSDART00000100791.4	2021	1817.63	130.055	3.26626
ENSDART00000136701.3	866	662.677	0	0
ENSDART00000110295.5	709	505.747	1	0.0902603
ENSDART00000144848.2	807	603.697	0	0
ENSDART00000145194.2	826	622.697	97.4046	7.14057
ENSDART00000134902.2	799	595.697	300.347	23.0159
ENSDART00000135696.3	794	590.697	37.159	2.87163
ENSDART00000062681.7	836	632.697	571.525	41.2354
ENSDART00000114524.5	2039	1835.63	13818.7	343.648
ENSDART00000123335.4	1014	810.631	438.821	24.7112
ENSDART00000102433.6	1134	930.631	0	0
ENSDART00000153631.2	719	515.747	98.4921	8.71756
ENSDART00000129009.3	635	431.911	29.8216	3.15186
ENSDART00000153669.3	1326	1122.63	326.686	13.2839
ENSDART00000173854.2	1748	1544.63	196	5.79244
ENSDART00000039693.7	1684	1480.63	246.463	7.59864
ENSDART00000052368.6	2372	2168.63	1928	40.5837
ENSDART00000147698.2	483	281.097	0	0
ENSDART00000173795.2	467	265.46	0	0
ENSDART00000171766.2	593	390.084	61.5254	7.19991
ENSDART00000044423.7	1078	874.631	64.0651	3.3437
ENSDART00000103968.5	1718	1514.63	47.8091	1.4409
ENSDART00000158123.2	899	695.677	53.0596	3.48166
ENSDART00000163006.2	1497	1293.63	169.11	5.96744
ENSDART00000164294.2	547	344.293	42.5237	5.6381
ENSDART00000103969.6	5488	5284.63	2184.64	18.871
ENSDART00000176141.2	6559	6355.63	456.266	3.2771
ENSDART00000165296.2	2914	2710.63	341.415	5.74967
ENSDART00000189835.1	2390	2186.63	135.585	2.83052
ENSDART00000140986.4	4339	4135.63	1851	20.4313
ENSDART00000114486.4	2655	2451.63	0	0
ENSDART00000138201.3	3793	3589.63	0	0
ENSDART00000144745.2	805	601.697	22.3724	1.69732
ENSDART00000187230.1	3130	2926.63	195.978	3.05682
ENSDART00000067161.4	3794	3590.63	4186.65	53.2263
ENSDART00000135766.2	1060	856.631	0	0
ENSDART00000140185.3	4883	4679.63	399.147	3.89361
ENSDART00000134185.2	590	387.084	0	0
ENSDART00000115121.5	4519	4315.63	123.139	1.30251
ENSDART00000135592.2	2043	1839.63	0	0
ENSDART00000186043.1	2805	2601.63	298.953	5.24551
ENSDART00000184922.1	1752	1548.63	137.047	4.03973
ENSDART00000134196.2	576	373.152	0	0
ENSDART00000132583.3	4333	4129.63	128.528	1.42075
ENSDART00000141629.3	6930	6726.63	0	0
ENSDART00000164458.2	5013	4809.63	38.4721	0.365144
ENSDART00000132944.2	2552	2348.63	0	0
ENSDART00000189854.1	2955	2751.63	0	0
ENSDART00000078172.4	1733	1529.63	162	4.83458
ENSDART00000025731.7	1095	891.631	0	0
ENSDART00000143174.2	5412	5208.63	0	0
ENSDART00000185585.1	1674	1470.63	0	0
ENSDART00000109223.4	3990	3786.63	29	0.349603
ENSDART00000142684.3	1147	943.631	0	0
ENSDART00000097547.5	2923	2719.63	3	0.0503549
ENSDART00000192658.1	2118	1914.63	0	0
ENSDART00000134279.2	501	298.824	0	0
ENSDART00000065362.5	2655	2451.63	28.5007	0.530677
ENSDART00000185334.1	1607	1403.63	0	0
ENSDART00000109251.4	2344	2140.63	132.603	2.82775
ENSDART00000136818.3	943	739.677	0	0
ENSDART00000132682.3	1389	1185.63	29.0287	1.11766
ENSDART00000137253.2	598	395.048	0	0
ENSDART00000163040.2	639	435.897	0	0
ENSDART00000056372.6	606	403.024	0	0
ENSDART00000184684.1	1445	1241.63	0	0
ENSDART00000166923.2	606	403.024	0	0
ENSDART00000146551.2	832	628.697	20.842	1.51331
ENSDART00000147854.2	818	614.697	0	0
ENSDART00000184587.1	1109	905.631	0	0
ENSDART00000062940.6	2240	2036.63	487.023	10.9161
ENSDART00000134944.4	4307	4103.63	100.886	1.12226
ENSDART00000161128.2	3030	2826.63	0	0
ENSDART00000134274.3	3464	3260.63	3.10713	0.0434999
ENSDART00000136004.2	736	532.731	0	0
ENSDART00000090695.7	7182	6978.63	16.8929	0.1105
ENSDART00000162071.2	3626	3422.63	0	0
ENSDART00000128988.3	1233	1029.63	0	0
ENSDART00000187195.1	561	358.23	0	0
ENSDART00000059352.6	705	501.747	559	50.8578
ENSDART00000145177.2	486	284.062	0	0
ENSDART00000133859.2	1323	1119.63	23	0.937742
ENSDART00000168935.2	2907	2703.63	316.583	5.34528
ENSDART00000027689.9	3424	3220.63	217.798	3.08705
ENSDART00000158051.2	494	291.914	0	0
ENSDART00000192492.1	2034	1830.63	32.1965	0.802858
ENSDART00000169484.2	2076	1872.63	0.00529797	0.000129148
ENSDART00000152233.2	874	670.677	0	0
ENSDART00000146217.3	645	441.844	6.27168	0.647955
ENSDART00000172093.2	6247	6043.63	262	1.97894
ENSDART00000145883.2	476	274.197	0	0
ENSDART00000136895.3	4949	4745.63	609.658	5.86439
ENSDART00000113574.4	5182	4978.63	3588.73	32.9049
ENSDART00000179357.2	3852	3648.63	2044.62	25.5807
ENSDART00000145007.2	634	430.911	30.5677	3.23821
ENSDART00000137229.3	797	593.697	6.36317	0.489259
ENSDART00000013797.9	1947	1743.63	69.3259	1.81498
ENSDART00000188394.1	4698	4494.63	118.349	1.20199
ENSDART00000173517.2	775	571.714	0	0
ENSDART00000122564.4	1229	1025.63	355.175	15.8082
ENSDART00000173730.2	1143	939.631	11.0818	0.538371
ENSDART00000173905.2	691	487.762	0	0
ENSDART00000175450.2	3769	3565.63	317.99	4.07106
ENSDART00000122415.3	1822	1618.63	0	0
ENSDART00000152985.2	2470	2266.63	0	0
ENSDART00000192511.1	2388	2184.63	95.4995	1.99551
ENSDART00000018603.8	2231	2027.63	0	0
ENSDART00000164887.2	2602	2398.63	47	0.894468
ENSDART00000152941.2	2841	2637.63	129.146	2.2351
ENSDART00000180335.1	957	753.655	24.8542	1.50542
ENSDART00000141554.3	7870	7666.63	340	2.02444
ENSDART00000132773.2	475	273.247	0	0
ENSDART00000183171.1	753	549.731	0	0
ENSDART00000162774.2	1073	869.631	17	0.892369
ENSDART00000165575.2	2732	2528.63	856	15.4532
ENSDART00000149954.3	834	630.697	414.875	30.028
ENSDART00000149225.2	840	636.697	141.079	10.1148
ENSDART00000148679.3	714	510.747	0	0
ENSDART00000149796.2	711	507.747	179.688	16.1548
ENSDART00000149879.2	849	645.697	9.25502	0.654303
ENSDART00000148756.3	4589	4385.63	3109.75	32.3686
ENSDART00000149744.2	5383	5179.63	4603.69	40.5731
ENSDART00000149013.3	784	580.697	102.942	8.09234
ENSDART00000149134.3	6768	6564.63	348.945	2.42648
ENSDART00000121821.3	3069	2865.63	0	0
ENSDART00000192259.1	3180	2976.63	0	0
ENSDART00000177272.2	3270	3066.63	0	0
ENSDART00000066763.3	2829	2625.63	0	0
ENSDART00000191029.1	3156	2952.63	515.624	7.97176
ENSDART00000043484.8	1375	1171.63	0	0
ENSDART00000168336.2	1532	1328.63	110.994	3.81352
ENSDART00000089589.6	1724	1520.63	0	0
ENSDART00000152443.3	198	44.0136	0	0
ENSDART00000152126.3	465	263.524	0	0
ENSDART00000189729.1	1401	1197.63	0	0
ENSDART00000193931.1	4201	3997.63	1.18786	0.0135642
ENSDART00000024822.7	1033	829.631	70.3942	3.87331
ENSDART00000185502.1	632	428.924	29.6058	3.15085
ENSDART00000086867.6	4027	3823.63	451.181	5.38648
ENSDART00000082385.6	1233	1029.63	809	35.8672
ENSDART00000061588.6	2766	2562.63	272.425	4.85279
ENSDART00000131637.2	943	739.677	179.575	11.0824
ENSDART00000152764.3	1047	843.631	0	0
ENSDART00000191863.1	1253	1049.63	0	0
ENSDART00000001376.7	949	745.677	868	53.1373
ENSDART00000140459.2	761	557.731	22.9836	1.88115
ENSDART00000026634.7	1086	882.631	19.0164	0.983511
ENSDART00000152981.3	4166	3962.63	14.1931	0.163502
ENSDART00000152878.2	714	510.747	0	0
ENSDART00000192628.1	6096	5892.63	0	0
ENSDART00000189988.1	5887	5683.63	0	0
ENSDART00000162295.2	493	290.923	104.294	16.3649
ENSDART00000171959.2	3475	3271.63	78	1.08833
ENSDART00000141399.2	4491	4287.63	153.077	1.62976
ENSDART00000025997.10	4728	4524.63	716.923	7.23302
ENSDART00000077848.5	2383	2179.63	28	0.586416
ENSDART00000164151.2	1902	1698.63	53.896	1.4484
ENSDART00000158835.2	981	777.655	0	0
ENSDART00000124106.2	822	618.697	0	0
ENSDART00000130673.4	2620	2416.63	0	0
ENSDART00000079644.6	1969	1765.63	54.2002	1.4013
ENSDART00000124737.3	2333	2129.63	98.7998	2.11779
ENSDART00000128345.3	1662	1458.63	0	0
ENSDART00000149528.3	499	296.852	0	0
ENSDART00000108628.4	4052	3848.63	352.258	4.17816
ENSDART00000131064.3	3891	3687.63	1203.86	14.9025
ENSDART00000186899.1	1317	1113.63	605	24.7996
ENSDART00000163246.2	3761	3557.63	244.139	3.13261
ENSDART00000163247.2	7722	7518.63	1206.43	7.32476
ENSDART00000114293.4	816	612.697	0	0
ENSDART00000165704.2	1207	1003.63	0	0
ENSDART00000166719.2	855	651.677	0	0
ENSDART00000160059.2	693	489.762	0	0
